zona;código.x;Freq.x;anio;comuna.x;promedio_i;año;comuna.y;personas;Ingresos_expandidos;Freq.y;p_poblacional;código.y;multi_pob;est_ing;ing_medio_zona;identificador
13101121003;13101;63;2017;Santiago;425637,176174497;2017;13101;404495;172168109576,703033;2011;4,97163129334108e-03;13101;855956361,286912799;385262648,86795282;191577,647373422602;casen_censo_region_13
13101121004;13101;375;2017;Santiago;425637,176174497;2017;13101;404495;172168109576,703033;4425;1,09395666201066e-02;13101;1883444504,572148085;1566670120,32282138;354049,744705722260;casen_censo_region_13
13101121005;13101;165;2017;Santiago;425637,176174497;2017;13101;404495;172168109576,703033;2095;5,17929764273971e-03;13101;891709884,085570335;821461024,82521379;392105,501109887322;casen_censo_region_13
13101121006;13101;213;2017;Santiago;425637,176174497;2017;13101;404495;172168109576,703033;3272;8,08909875276579e-03;13101;1392684840,442952871;1004143690,06951797;306889,880828092340;casen_censo_region_13
13101121007;13101;164;2017;Santiago;425637,176174497;2017;13101;404495;172168109576,703033;3067;7,58229397149532e-03;13101;1305429219,327181339;817543326,55316830;266561,241132431780;casen_censo_region_13
13101121008;13101;276;2017;Santiago;425637,176174497;2017;13101;404495;172168109576,703033;4682;1,15749267605286e-02;13101;1992833258,848993540;1231089446,05447936;262940,932519111375;casen_censo_region_13
13101121009;13101;320;2017;Santiago;425637,176174497;2017;13101;404495;172168109576,703033;4441;1,09791221152301e-02;13101;1890254699,390939951;1382957934,02304101;311406,875483684067;casen_censo_region_13
13101131001;13101;114;2017;Santiago;425637,176174497;2017;13101;404495;172168109576,703033;1811;4,47718760429672e-03;13101;770828926,052013516;614195685,16107345;339147,258509703737;casen_censo_region_13
13101131002;13101;79;2017;Santiago;425637,176174497;2017;13101;404495;172168109576,703033;1759;4,34863224514518e-03;13101;748695792,890939593;460309495,91749364;261688,172778563749;casen_censo_region_13
13101131003;13101;143;2017;Santiago;425637,176174497;2017;13101;404495;172168109576,703033;3953;9,77267951396185e-03;13101;1682543757,417785406;734029540,33689260;185689,233578773739;casen_censo_region_13
13101131004;13101;158;2017;Santiago;425637,176174497;2017;13101;404495;172168109576,703033;2442;6,03715744323168e-03;13101;1039405984,218120933;793928565,23613560;325114,072578270105;casen_censo_region_13
13101131005;13101;102;2017;Santiago;425637,176174497;2017;13101;404495;172168109576,703033;3683;9,10518053375196e-03;13101;1567621719,850671291;562755462,91071689;152798,116456887568;casen_censo_region_13
13101131006;13101;40;2017;Santiago;425637,176174497;2017;13101;404495;172168109576,703033;2197;5,43146392415234e-03;13101;935124876,055369139;269534578,74452746;122683,012628369353;casen_censo_region_13
13101131007;13101;202;2017;Santiago;425637,176174497;2017;13101;404495;172168109576,703033;2952;7,29798885029481e-03;13101;1256480944,067114115;963133181,33486998;326264,627823465446;casen_censo_region_13
13101131008;13101;205;2017;Santiago;425637,176174497;2017;13101;404495;172168109576,703033;3025;7,47846079679601e-03;13101;1287552457,927852392;974364150,26619184;322103,851327666722;casen_censo_region_13
13101131009;13101;173;2017;Santiago;425637,176174497;2017;13101;404495;172168109576,703033;3631;8,97662517460043e-03;13101;1545488586,689597607;852623203,03661597;234817,736997140164;casen_censo_region_13
13101141001;13101;228;2017;Santiago;425637,176174497;2017;13101;404495;172168109576,703033;4373;1,08110112609550e-02;13101;1861311371,411074162;1059347033,72176170;242247,206430771039;casen_censo_region_13
13101141002;13101;101;2017;Santiago;425637,176174497;2017;13101;404495;172168109576,703033;3048;7,53532182103611e-03;13101;1297342112,979866028;558412140,10205686;183206,082710648538;casen_censo_region_13
13101141003;13101;196;2017;Santiago;425637,176174497;2017;13101;404495;172168109576,703033;4067;1,00545124167171e-02;13101;1731066395,501677990;940563534,69547296;231267,158764561842;casen_censo_region_13
13101151001;13101;497;2017;Santiago;425637,176174497;2017;13101;404495;172168109576,703033;4797;1,18592318817291e-02;13101;2041781534,109060526;1955125532,79869819;407572,552178173501;casen_censo_region_13
13101151002;13101;316;2017;Santiago;425637,176174497;2017;13101;404495;172168109576,703033;3915;9,67873521304342e-03;13101;1666369544,723154306;1369345130,37047696;349768,871103570098;casen_censo_region_13
13101151003;13101;210;2017;Santiago;425637,176174497;2017;13101;404495;172168109576,703033;3644;9,00876401438831e-03;13101;1551021869,979866028;993004841,56643772;272504,072877727100;casen_censo_region_13
13101151004;13101;175;2017;Santiago;425637,176174497;2017;13101;404495;172168109576,703033;2038;5,03838119136207e-03;13101;867448565,043624282;860365204,80728328;422161,533271483437;casen_censo_region_13
13101161001;13101;190;2017;Santiago;425637,176174497;2017;13101;404495;172168109576,703033;2637;6,51924004004994e-03;13101;1122405233,572147608;917845804,44971764;348064,393041227828;casen_censo_region_13
13101161002;13101;350;2017;Santiago;425637,176174497;2017;13101;404495;172168109576,703033;5341;1,32041187159297e-02;13101;2273328157,947986603;1483933133,44588113;277838,070295053592;casen_censo_region_13
13101161003;13101;292;2017;Santiago;425637,176174497;2017;13101;404495;172168109576,703033;5331;1,31793965314775e-02;13101;2269071786,186241627;1286873633,50221801;241394,416338814102;casen_censo_region_13
13101171001;13101;365;2017;Santiago;425637,176174497;2017;13101;404495;172168109576,703033;5638;1,39383675941606e-02;13101;2399742399,271812439;1533721203,12427950;272032,849081993510;casen_censo_region_13
13101171002;13101;232;2017;Santiago;425637,176174497;2017;13101;404495;172168109576,703033;3663;9,05573616484753e-03;13101;1559108976,327181339;1073935207,24684501;293184,604762993462;casen_censo_region_13
13101171003;13101;112;2017;Santiago;425637,176174497;2017;13101;404495;172168109576,703033;2555;6,31651812754175e-03;13101;1087502985,125838995;605705895,26417363;237066,886600459373;casen_censo_region_13
13101181001;13101;396;2017;Santiago;425637,176174497;2017;13101;404495;172168109576,703033;4270;1,05563727610972e-02;13101;1817470742,265100956;1635260642,23506165;382965,021600717038;casen_censo_region_13
13101181002;13101;253;2017;Santiago;425637,176174497;2017;13101;404495;172168109576,703033;4060;1,00372068876006e-02;13101;1728086935,268456697;1149668136,68861699;283169,491795225767;casen_censo_region_13
13101191001;13101;358;2017;Santiago;425637,176174497;2017;13101;404495;172168109576,703033;4915;1,21509536582652e-02;13101;2092006720,897651434;1510542270,99660873;307333,117191578611;casen_censo_region_13
13101191002;13101;420;2017;Santiago;425637,176174497;2017;13101;404495;172168109576,703033;4779;1,18147319497151e-02;13101;2034120064,937919378;1712706159,94132614;358381,703272928658;casen_censo_region_13
13101191003;13101;266;2017;Santiago;425637,176174497;2017;13101;404495;172168109576,703033;5562;1,37504789923238e-02;13101;2367393973,882550716;1195874333,59270573;215007,970800558338;casen_censo_region_13
13101201001;13101;130;2017;Santiago;425637,176174497;2017;13101;404495;172168109576,703033;2913;7,20157233093116e-03;13101;1239881094,196308851;681023539,44200063;233787,689475455059;casen_censo_region_13
13101201002;13101;127;2017;Santiago;425637,176174497;2017;13101;404495;172168109576,703033;1962;4,85049258952521e-03;13101;835100139,654362440;668633707,50041938;340791,899847308523;casen_censo_region_13
13101201003;13101;145;2017;Santiago;425637,176174497;2017;13101;404495;172168109576,703033;3074;7,59959950061187e-03;13101;1308408679,560402870;742090898,76916039;241408,880536486802;casen_censo_region_13
13101211001;13101;323;2017;Santiago;425637,176174497;2017;13101;404495;172168109576,703033;4152;1,02646509845610e-02;13101;1767245555,476510525;1393143686,30529666;335535,569919387344;casen_censo_region_13
13101211002;13101;282;2017;Santiago;425637,176174497;2017;13101;404495;172168109576,703033;3400;8,40554271375419e-03;13101;1447166398,993288755;1252087418,31371474;368261,005386386649;casen_censo_region_13
13101221001;13101;92;2017;Santiago;425637,176174497;2017;13101;404495;172168109576,703033;11031;2,72710416692419e-02;13101;4695203690,380872726;518894500,51745450;47039,661002398199;casen_censo_region_13
13101231001;13101;319;2017;Santiago;425637,176174497;2017;13101;404495;172168109576,703033;3535;8,73929220385913e-03;13101;1504627417,776845455;1379558157,58528543;390256,904550292937;casen_censo_region_13
13101241001;13101;255;2017;Santiago;425637,176174497;2017;13101;404495;172168109576,703033;3419;8,45251486421340e-03;13101;1455253505,340604067;1156809195,27957368;338347,234653282736;casen_censo_region_13
13101241002;13101;375;2017;Santiago;425637,176174497;2017;13101;404495;172168109576,703033;4827;1,19333984350857e-02;13101;2054550649,394295454;1566670120,32282138;324563,936259130191;casen_censo_region_13
13101251001;13101;227;2017;Santiago;425637,176174497;2017;13101;404495;172168109576,703033;5150;1,27319249928924e-02;13101;2192031457,298657894;1055691477,93577909;204988,636492384278;casen_censo_region_13
13101261001;13101;117;2017;Santiago;425637,176174497;2017;13101;404495;172168109576,703033;2915;7,20651676782160e-03;13101;1240732368,548657894;626871035,97734559;215050,098105435871;casen_censo_region_13
13101271001;13101;423;2017;Santiago;425637,176174497;2017;13101;404495;172168109576,703033;3997;9,88145712555161e-03;13101;1701271793,169463158;1722319418,45106912;430903,031886682264;casen_censo_region_13
13101271002;13101;282;2017;Santiago;425637,176174497;2017;13101;404495;172168109576,703033;3472;8,58354244181016e-03;13101;1477812275,677852392;1252087418,31371474;360624,256426761218;casen_censo_region_13
13101271003;13101;174;2017;Santiago;425637,176174497;2017;13101;404495;172168109576,703033;3410;8,43026489820640e-03;13101;1451422770,755033493;856496579,87415564;251172,017558403459;casen_censo_region_13
13101271004;13101;206;2017;Santiago;425637,176174497;2017;13101;404495;172168109576,703033;3814;9,42904115007602e-03;13101;1623380189,929530144;978099986,55723691;256449,917817838723;casen_censo_region_13
13101281001;13101;129;2017;Santiago;425637,176174497;2017;13101;404495;172168109576,703033;1218;3,01116206628018e-03;13101;518426080,580536902;676900449,71437228;555747,495660404325;casen_censo_region_13
13101281002;13101;159;2017;Santiago;425637,176174497;2017;13101;404495;172168109576,703033;2849;7,04335035043696e-03;13101;1212640314,921140909;797877479,48539484;280055,275354648940;casen_censo_region_13
13101281003;13101;166;2017;Santiago;425637,176174497;2017;13101;404495;172168109576,703033;3352;8,28687622838354e-03;13101;1426735814,536912918;825373654,82433367;246233,190580051800;casen_censo_region_13
13101281004;13101;81;2017;Santiago;425637,176174497;2017;13101;404495;172168109576,703033;1767;4,36840999270696e-03;13101;752100890,300335646;469449264,28386545;265675,871128390136;casen_censo_region_13
13101281005;13101;183;2017;Santiago;425637,176174497;2017;13101;404495;172168109576,703033;3240;8,00998776251870e-03;13101;1379064450,805369377;891147002,70322204;275045,371204698109;casen_censo_region_13
13101281006;13101;329;2017;Santiago;425637,176174497;2017;13101;404495;172168109576,703033;2710;6,69971198655113e-03;13101;1153476747,432885885;1413454854,08608985;521570,056858335738;casen_censo_region_13
13101291001;13101;58;2017;Santiago;425637,176174497;2017;13101;404495;172168109576,703033;964;2,38321858119383e-03;13101;410314237,832214773;361006559,21717697;374488,131968025933;casen_censo_region_13
13101991999;13101;85;2017;Santiago;425637,176174497;2017;13101;404495;172168109576,703033;1648;4,07421599772556e-03;13101;701450066,335570455;487585960,14479154;295865,267078150238;casen_censo_region_13
13102011001;13102;765;2017;Cerrillos;276766,460629921;2017;13102;80832;22371586545,637794;2520;3,11757719714964e-02;13102;697451480,787401557;2744557111,29580307;1089109,964799921960;casen_censo_region_13
13102011002;13102;166;2017;Cerrillos;276766,460629921;2017;13102;80832;22371586545,637794;3353;4,14810965954078e-02;13102;927997942,492125750;825373654,82433367;246159,753899294301;casen_censo_region_13
13102011003;13102;1081;2017;Cerrillos;276766,460629921;2017;13102;80832;22371586545,637794;4648;5,75019794140934e-02;13102;1286410509,007874012;3602153340,04500437;774989,961283348617;casen_censo_region_13
13102011004;13102;1484;2017;Cerrillos;276766,460629921;2017;13102;80832;22371586545,637794;5609;6,93908353127474e-02;13102;1552383077,673228264;4621447016,80355644;823934,215867990046;casen_censo_region_13
13102021001;13102;150;2017;Cerrillos;276766,460629921;2017;13102;80832;22371586545,637794;2850;3,52583135391924e-02;13102;788784412,795275569;762141390,63580525;267418,031802036916;casen_censo_region_13
13102021002;13102;236;2017;Cerrillos;276766,460629921;2017;13102;80832;22371586545,637794;3877;4,79636777513856e-02;13102;1073023567,862204671;1088469753,17386150;280750,516681418987;casen_censo_region_13
13102021003;13102;276;2017;Cerrillos;276766,460629921;2017;13102;80832;22371586545,637794;2377;2,94066706254949e-02;13102;657873876,917322874;1231089446,05447936;517917,310077610076;casen_censo_region_13
13102021004;13102;170;2017;Cerrillos;276766,460629921;2017;13102;80832;22371586545,637794;2660;3,29077593032462e-02;13102;736198785,275590539;840974225,38600791;316155,723829326220;casen_censo_region_13
13102031001;13102;186;2017;Cerrillos;276766,460629921;2017;13102;80832;22371586545,637794;5765;7,13207640538401e-02;13102;1595558645,531496048;902615585,85611343;156568,184883974580;casen_censo_region_13
13102031002;13102;156;2017;Cerrillos;276766,460629921;2017;13102;80832;22371586545,637794;4343;5,37287212984957e-02;13102;1201996738,515748024;786014669,24513376;180984,266462153726;casen_censo_region_13
13102031003;13102;205;2017;Cerrillos;276766,460629921;2017;13102;80832;22371586545,637794;4034;4,99059778305622e-02;13102;1116475902,181102514;974364150,26619184;241537,964865193790;casen_censo_region_13
13102031004;13102;269;2017;Cerrillos;276766,460629921;2017;13102;80832;22371586545,637794;3156;3,90439429928741e-02;13102;873474949,748031378;1206468099,89384198;382277,598191965139;casen_censo_region_13
13102031005;13102;133;2017;Cerrillos;276766,460629921;2017;13102;80832;22371586545,637794;4297;5,31596397466350e-02;13102;1189265481,326771498;693352444,76686859;161357,329477977328;casen_censo_region_13
13102031006;13102;121;2017;Cerrillos;276766,460629921;2017;13102;80832;22371586545,637794;3368;4,16666666666667e-02;13102;932149439,401574850;643664164,27918613;191111,687731349783;casen_censo_region_13
13102031007;13102;150;2017;Cerrillos;276766,460629921;2017;13102;80832;22371586545,637794;4168;5,15637371338084e-02;13102;1153562607,905511856;762141390,63580525;182855,420018187433;casen_censo_region_13
13102041001;13102;412;2017;Cerrillos;276766,460629921;2017;13102;80832;22371586545,637794;4765;5,89494259699129e-02;13102;1318792184,901574850;1686998695,16500592;354039,600244492351;casen_censo_region_13
13102041002;13102;487;2017;Cerrillos;276766,460629921;2017;13102;80832;22371586545,637794;4691;5,80339469517023e-02;13102;1298311466,814960480;1924122482,89643836;410173,200361636817;casen_censo_region_13
13102041003;13102;253;2017;Cerrillos;276766,460629921;2017;13102;80832;22371586545,637794;3141;3,88583729216152e-02;13102;869323452,838582635;1149668136,68861699;366019,782454191998;casen_censo_region_13
13102041004;13102;233;2017;Cerrillos;276766,460629921;2017;13102;80832;22371586545,637794;3747;4,63554038004751e-02;13102;1037043927,980315089;1077573827,58618116;287583,087159375777;casen_censo_region_13
13102041005;13102;120;2017;Cerrillos;276766,460629921;2017;13102;80832;22371586545,637794;2619;3,24005344418052e-02;13102;724851360,389763713;639477147,87539399;244168,441342265753;casen_censo_region_13
13102041006;13102;266;2017;Cerrillos;276766,460629921;2017;13102;80832;22371586545,637794;4722;5,84174584323040e-02;13102;1306891227,094488144;1195874333,59270573;253255,894449958869;casen_censo_region_13
13102991999;13102;4;2017;Cerrillos;276766,460629921;2017;13102;80832;22371586545,637794;122;1,50930324623911e-03;13102;33765508,196850389;44076742,35481302;361284,773400106758;casen_censo_region_13
13103011001;13103;113;2017;Cerro Navia;270634,066390041;2017;13103;132622;35892031152,780083;2293;1,72897407669919e-02;13103;620563914,232365131;609954802,16468179;266007,327590354020;casen_censo_region_13
13103011002;13103;58;2017;Cerro Navia;270634,066390041;2017;13103;132622;35892031152,780083;2451;1,84810966506311e-02;13103;663324096,721991658;361006559,21717697;147289,497844625439;casen_censo_region_13
13103011003;13103;53;2017;Cerro Navia;270634,066390041;2017;13103;132622;35892031152,780083;3591;2,70769555579014e-02;13103;971846932,406638980;336299070,32228488;93650,534759756309;casen_censo_region_13
13103011004;13103;139;2017;Cerro Navia;270634,066390041;2017;13103;132622;35892031152,780083;4038;3,04474370768048e-02;13103;1092820360,082987547;717834050,87509120;177769,700563420309;casen_censo_region_13
13103011005;13103;178;2017;Cerro Navia;270634,066390041;2017;13103;132622;35892031152,780083;4812;3,62835728612146e-02;13103;1302291127,468879700;871942895,45681715;181201,765473154024;casen_censo_region_13
13103011006;13103;85;2017;Cerro Navia;270634,066390041;2017;13103;132622;35892031152,780083;3415;2,57498755862527e-02;13103;924215336,721991658;487585960,14479154;142777,733570949233;casen_censo_region_13
13103021001;13103;89;2017;Cerro Navia;270634,066390041;2017;13103;132622;35892031152,780083;5120;3,86059628115999e-02;13103;1385646419,917012453;505541193,81910777;98738,514417794489;casen_censo_region_13
13103021002;13103;84;2017;Cerro Navia;270634,066390041;2017;13103;132622;35892031152,780083;2610;1,96799927613820e-02;13103;706354913,278008223;483069205,85399598;185083,986917239847;casen_censo_region_13
13103021003;13103;51;2017;Cerro Navia;270634,066390041;2017;13103;132622;35892031152,780083;1716;1,29390297235753e-02;13103;464408057,925311267;326278326,28770822;190138,884783046728;casen_censo_region_13
13103021004;13103;114;2017;Cerro Navia;270634,066390041;2017;13103;132622;35892031152,780083;3227;2,43323128892642e-02;13103;873336132,240664005;614195685,16107345;190330,240211054654;casen_censo_region_13
13103021005;13103;129;2017;Cerro Navia;270634,066390041;2017;13103;132622;35892031152,780083;3899;2,93993455082867e-02;13103;1055202224,854771852;676900449,71437228;173608,732935207023;casen_censo_region_13
13103031001;13103;101;2017;Cerro Navia;270634,066390041;2017;13103;132622;35892031152,780083;3609;2,72126796459109e-02;13103;976718345,601659656;558412140,10205686;154727,664201179519;casen_censo_region_13
13103031002;13103;92;2017;Cerro Navia;270634,066390041;2017;13103;132622;35892031152,780083;3731;2,81325873535311e-02;13103;1009735701,701244831;518894500,51745450;139076,521178626223;casen_censo_region_13
13103031003;13103;115;2017;Cerro Navia;270634,066390041;2017;13103;132622;35892031152,780083;3417;2,57649560404759e-02;13103;924756604,854771733;618428629,59460163;180985,844189230818;casen_censo_region_13
13103041001;13103;129;2017;Cerro Navia;270634,066390041;2017;13103;132622;35892031152,780083;2930;2,20928654371070e-02;13103;792957814,522821546;676900449,71437228;231024,044271116814;casen_censo_region_13
13103041002;13103;179;2017;Cerro Navia;270634,066390041;2017;13103;132622;35892031152,780083;3447;2,59911628538252e-02;13103;932875626,846473098;875792838,00893235;254073,930376829812;casen_censo_region_13
13103041003;13103;164;2017;Cerro Navia;270634,066390041;2017;13103;132622;35892031152,780083;4905;3,69848139825972e-02;13103;1327460095,643153429;817543326,55316830;166675,499806966021;casen_censo_region_13
13103051001;13103;107;2017;Cerro Navia;270634,066390041;2017;13103;132622;35892031152,780083;5092;3,83948364524739e-02;13103;1378068666,058091402;584337894,27592468;114756,067218366981;casen_censo_region_13
13103051002;13103;126;2017;Cerro Navia;270634,066390041;2017;13103;132622;35892031152,780083;5047;3,80555262324501e-02;13103;1365890133,070539474;664489924,20880139;131660,377295185521;casen_censo_region_13
13103061001;13103;72;2017;Cerro Navia;270634,066390041;2017;13103;132622;35892031152,780083;2611;1,96875329884936e-02;13103;706625547,344398379;427919486,12725121;163891,032603313361;casen_censo_region_13
13103061002;13103;78;2017;Cerro Navia;270634,066390041;2017;13103;132622;35892031152,780083;2669;2,01248661609688e-02;13103;722322323,195020676;455721121,55502427;170746,017817543761;casen_censo_region_13
13103061003;13103;42;2017;Cerro Navia;270634,066390041;2017;13103;132622;35892031152,780083;2446;1,84433955150729e-02;13103;661970926,390041471;280077266,86818558;114504,197411359593;casen_censo_region_13
13103061004;13103;84;2017;Cerro Navia;270634,066390041;2017;13103;132622;35892031152,780083;2954;2,22738308877863e-02;13103;799453032,116182566;483069205,85399598;163530,536849693977;casen_censo_region_13
13103071001;13103;61;2017;Cerro Navia;270634,066390041;2017;13103;132622;35892031152,780083;2597;1,95819698089306e-02;13103;702836670,414937735;375611439,39402300;144632,822254148254;casen_censo_region_13
13103071002;13103;105;2017;Cerro Navia;270634,066390041;2017;13103;132622;35892031152,780083;3727;2,81024264450845e-02;13103;1008653165,435684562;575731341,68453419;154475,809413612616;casen_censo_region_13
13103071003;13103;111;2017;Cerro Navia;270634,066390041;2017;13103;132622;35892031152,780083;4796;3,61629292274283e-02;13103;1297960982,406638861;601448877,42991126;125406,354760198345;casen_censo_region_13
13103071004;13103;52;2017;Cerro Navia;270634,066390041;2017;13103;132622;35892031152,780083;4004;3,01910693550090e-02;13103;1083618801,825726271;331298989,28505391;82742,005315947536;casen_censo_region_13
13103071005;13103;99;2017;Cerro Navia;270634,066390041;2017;13103;132622;35892031152,780083;3337;2,51617378715447e-02;13103;903105879,543568492;549697797,30935168;164728,138240740693;casen_censo_region_13
13103081001;13103;102;2017;Cerro Navia;270634,066390041;2017;13103;132622;35892031152,780083;3622;2,73107025983623e-02;13103;980236588,464730263;562755462,91071689;155371,469605388440;casen_censo_region_13
13103081002;13103;79;2017;Cerro Navia;270634,066390041;2017;13103;132622;35892031152,780083;3918;2,95426098234079e-02;13103;1060344272,116182566;460309495,91749364;117485,833567507303;casen_censo_region_13
13103081003;13103;164;2017;Cerro Navia;270634,066390041;2017;13103;132622;35892031152,780083;5545;4,18105593340471e-02;13103;1500665898,132780075;817543326,55316830;147437,930848181830;casen_censo_region_13
13103091001;13103;53;2017;Cerro Navia;270634,066390041;2017;13103;132622;35892031152,780083;3214;2,42342899368129e-02;13103;869817889,377593398;336299070,32228488;104635,678382789323;casen_censo_region_13
13103091002;13103;50;2017;Cerro Navia;270634,066390041;2017;13103;132622;35892031152,780083;2430;1,83227518812867e-02;13103;657640781,327800870;321236590,47284496;132196,127766602847;casen_censo_region_13
13103091003;13103;116;2017;Cerro Navia;270634,066390041;2017;13103;132622;35892031152,780083;6253;4,71490401290887e-02;13103;1692274817,136929512;622653719,16529024;99576,798203308848;casen_censo_region_13
13103091004;13103;71;2017;Cerro Navia;270634,066390041;2017;13103;132622;35892031152,780083;4157;3,13447241030900e-02;13103;1125025813,983402491;423238652,70413226;101813,483931713316;casen_censo_region_13
13103091005;13103;91;2017;Cerro Navia;270634,066390041;2017;13103;132622;35892031152,780083;4771;3,59744235496373e-02;13103;1291195130,746887922;514453880,73543602;107829,360875169994;casen_censo_region_13
13103991999;13103;3;2017;Cerro Navia;270634,066390041;2017;13103;132622;35892031152,780083;221;1,66639019167257e-03;13103;59810128,672199175;35152566,76952819;159061,388097412622;casen_censo_region_13
13104011001;13104;119;2017;Conchalí;304397,491561181;2017;13104;126955;38644783541,149788;3349;2,63794257807885e-02;13104;1019427199,238396525;635282672,02452040;189693,243363547459;casen_censo_region_13
13104011002;13104;104;2017;Conchalí;304397,491561181;2017;13104;126955;38644783541,149788;3661;2,88369894844630e-02;13104;1114399216,605485201;571414957,89261329;156081,660172797943;casen_censo_region_13
13104011003;13104;96;2017;Conchalí;304397,491561181;2017;13104;126955;38644783541,149788;2199;1,73210980268599e-02;13104;669370083,943037868;536555326,45156878;243999,693702395976;casen_censo_region_13
13104021001;13104;78;2017;Conchalí;304397,491561181;2017;13104;126955;38644783541,149788;1831;1,44224331456028e-02;13104;557351807,048523188;455721121,55502427;248891,928757522808;casen_censo_region_13
13104021002;13104;166;2017;Conchalí;304397,491561181;2017;13104;126955;38644783541,149788;3909;3,07904375566145e-02;13104;1189889794,512658119;825373654,82433367;211147,008141297963;casen_censo_region_13
13104021003;13104;163;2017;Conchalí;304397,491561181;2017;13104;126955;38644783541,149788;4126;3,24997046197472e-02;13104;1255944050,181434631;813620522,47823191;197193,534289440606;casen_censo_region_13
13104021004;13104;159;2017;Conchalí;304397,491561181;2017;13104;126955;38644783541,149788;3941;3,10424953723760e-02;13104;1199630514,242615938;797877479,48539484;202455,589821211586;casen_censo_region_13
13104031001;13104;101;2017;Conchalí;304397,491561181;2017;13104;126955;38644783541,149788;4469;3,52014493324406e-02;13104;1360352389,786919594;558412140,10205686;124952,369680478150;casen_censo_region_13
13104031002;13104;94;2017;Conchalí;304397,491561181;2017;13104;126955;38644783541,149788;4251;3,34843054625655e-02;13104;1293993736,626582384;527744980,36053586;124146,078654560304;casen_censo_region_13
13104031003;13104;57;2017;Conchalí;304397,491561181;2017;13104;126955;38644783541,149788;2826;2,22598558544366e-02;13104;860227311,151898742;356102700,68454307;126009,448225245229;casen_censo_region_13
13104031004;13104;42;2017;Conchalí;304397,491561181;2017;13104;126955;38644783541,149788;2439;1,92115316450711e-02;13104;742425481,917721510;280077266,86818558;114832,827744233524;casen_censo_region_13
13104031005;13104;73;2017;Conchalí;304397,491561181;2017;13104;126955;38644783541,149788;2957;2,32917175377102e-02;13104;900103382,546413541;432586453,48718917;146292,341388971661;casen_censo_region_13
13104041001;13104;142;2017;Conchalí;304397,491561181;2017;13104;126955;38644783541,149788;3036;2,39139852703714e-02;13104;924150784,379746795;729989842,21280456;240444,612059553532;casen_censo_region_13
13104041002;13104;208;2017;Conchalí;304397,491561181;2017;13104;126955;38644783541,149788;3800;2,99318656216770e-02;13104;1156710467,932489634;985560067,08031142;259357,912389555597;casen_censo_region_13
13104041003;13104;125;2017;Conchalí;304397,491561181;2017;13104;126955;38644783541,149788;2819;2,22047182072388e-02;13104;858096528,710970402;660339110,34321046;234245,870997946273;casen_censo_region_13
13104041004;13104;141;2017;Conchalí;304397,491561181;2017;13104;126955;38644783541,149788;2817;2,21889645937537e-02;13104;857487733,727848172;725944062,98657465;257701,122820935270;casen_censo_region_13
13104051001;13104;105;2017;Conchalí;304397,491561181;2017;13104;126955;38644783541,149788;2928;2,30632901421764e-02;13104;891275855,291139245;575731341,68453419;196629,556586248014;casen_censo_region_13
13104051002;13104;220;2017;Conchalí;304397,491561181;2017;13104;126955;38644783541,149788;3911;3,08061911700996e-02;13104;1190498589,495780706;1030005182,35634863;263361,079610418994;casen_censo_region_13
13104051003;13104;71;2017;Conchalí;304397,491561181;2017;13104;126955;38644783541,149788;2926;2,30475365286913e-02;13104;890667060,308017015;423238652,70413226;144647,523138801160;casen_censo_region_13
13104051004;13104;83;2017;Conchalí;304397,491561181;2017;13104;126955;38644783541,149788;3367;2,65212083021543e-02;13104;1024906354,086497784;478540951,45545983;142126,804709076270;casen_censo_region_13
13104051005;13104;198;2017;Conchalí;304397,491561181;2017;13104;126955;38644783541,149788;3274;2,57886652750975e-02;13104;996597387,371307969;948102933,79109907;289585,502074251417;casen_censo_region_13
13104051006;13104;331;2017;Conchalí;304397,491561181;2017;13104;126955;38644783541,149788;5053;3,98015044700878e-02;13104;1538120524,858649731;1420207608,42394495;281062,261710656050;casen_censo_region_13
13104061001;13104;284;2017;Conchalí;304397,491561181;2017;13104;126955;38644783541,149788;3266;2,57256508211571e-02;13104;994162207,438818574;1259065461,83623791;385506,877475884219;casen_censo_region_13
13104061002;13104;151;2017;Conchalí;304397,491561181;2017;13104;126955;38644783541,149788;3413;2,68835414123114e-02;13104;1038908638,698312163;766134232,09192109;224475,309725145344;casen_censo_region_13
13104061003;13104;109;2017;Conchalí;304397,491561181;2017;13104;126955;38644783541,149788;2977;2,34492536725611e-02;13104;906191332,377637029;592910152,10421228;199163,638597316865;casen_censo_region_13
13104071002;13104;113;2017;Conchalí;304397,491561181;2017;13104;126955;38644783541,149788;3717;2,92780906620456e-02;13104;1131445476,132911444;609954802,16468179;164098,682314953388;casen_censo_region_13
13104071003;13104;33;2017;Conchalí;304397,491561181;2017;13104;126955;38644783541,149788;1331;1,04840297743295e-02;13104;405153061,267932475;231693289,94292951;174074,598003703606;casen_censo_region_13
13104071004;13104;88;2017;Conchalí;304397,491561181;2017;13104;126955;38644783541,149788;1579;1,24374778464810e-02;13104;480643639,175105512;501068841,39808446;317333,021784727345;casen_censo_region_13
13104081001;13104;80;2017;Conchalí;304397,491561181;2017;13104;126955;38644783541,149788;2521;1,98574297979599e-02;13104;767386076,225738287;464885480,92548084;184405,188784403348;casen_censo_region_13
13104081002;13104;146;2017;Conchalí;304397,491561181;2017;13104;126955;38644783541,149788;3681;2,89945256193139e-02;13104;1120487166,436708927;746112659,85968590;202692,925797252363;casen_censo_region_13
